0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
9.058097,2.0979276,4.628045,1.7975326,3.668592,6.610121,6.2266855,6.0376015,4.822601,8.422996,4.468557,5.532929,3.751538,5.2984533,7.6220684
9.087828,2.0370255,5.6605453,5.7059846,4.653795,6.9153504,6.435883,5.9445324,4.7074075,3.719115,4.629011,5.4437985,5.0069757,6.002877,7.089014
9.88326,1.8510991,4.589803,2.7851639,5.3504286,6.5092397,7.422045,4.9374075,4.803893,3.8878787,3.3482168,6.2443967,3.5234625,3.469475,7.8722258
9.228252,2.0007105,5.904212,5.1917796,4.337512,7.0457883,6.491036,4.99612,4.854095,3.5083127,4.3505387,5.434794,5.3374405,5.604803,7.613107
8.976369,2.0367827,4.8187013,2.8836713,6.339772,7.226797,6.4032297,3.8433259,4.782654,4.4425097,2.6401129,5.4842873,3.2755206,5.7127905,8.254877
9.852191,3.721099,4.250574,2.871981,5.2742863,6.0156054,9.168303,4.816298,3.6567736,3.8990352,3.5675583,4.99356,3.2573144,6.1749477,7.557777
9.880435,4.0141525,4.455715,2.893359,5.352055,6.451716,7.658537,4.889461,4.4937787,3.87177,3.505379,5.14925,3.4395545,5.442509,7.55636
9.998567,0.31681976,2.7256458,3.0242517,5.2415576,7.0180664,5.471154,5.1582274,4.8588634,3.7873714,3.6945865,3.5797317,3.229032,6.55907,7.4675193
9.753357,1.5381348,4.553413,2.8795106,5.343104,6.6742067,6.952851,4.919115,5.0884147,3.8856132,3.2266057,5.134954,3.632331,1.4245796,8.143685
9.758608,1.6127597,4.660455,2.8159385,5.312108,6.671088,6.950628,4.9439535,5.14425,3.8701866,3.2969036,5.051765,3.5994115,1.7732561,8.057555
9.677145,3.117137,4.419976,2.603202,5.4653053,5.894967,9.435659,4.8953576,3.5334215,3.8423474,3.5888312,5.5795655,3.2121084,6.1558533,7.7335315
9.007652,2.2063317,5.0962796,3.5317607,4.2069435,6.5119977,6.3673444,5.8817425,4.7602625,3.3495538,3.587686,5.436075,4.1482134,5.8006496,7.0405097
9.128058,2.0043173,5.535296,5.208372,4.611197,7.1389885,6.441172,5.2147703,4.438794,3.3673437,3.790148,5.483107,4.2107406,5.717007,7.5038266
9.789292,1.9878044,5.182929,2.7177675,5.3353686,6.5692387,7.3019633,4.900681,5.282397,3.89891,3.3420138,5.109355,3.5116594,2.6521065,7.985704
9.766428,2.071806,8.870052,1.4539268,5.3898416,7.1681333,4.712197,5.0477433,2.5037665,3.8182638,3.4548123,5.8425946,3.4079409,5.941041,7.580747
9.769704,1.9955368,8.573612,1.4291577,5.3672237,7.1708455,4.7024074,5.0500717,2.6043353,3.8087978,3.512191,5.301529,3.4390523,6.225381,7.503231
8.972375,2.0480347,4.8153644,2.8307478,6.348831,7.2446327,6.423024,3.9330382,4.7745447,4.4811673,2.7139099,5.492418,3.234012,5.7072344,8.291966
9.859081,6.0528398,2.81692,3.5990965,5.5358877,7.5176554,4.026996,4.99756,5.411612,3.9092913,3.5347776,5.4078393,3.449115,5.105243,7.708111
1.7748861,2.0177479,2.21529,2.5420752,5.332036,8.584014,6.5465016,5.0003853,5.14786,4.5838976,3.3201118,4.8585405,3.444002,5.548389,8.010678
9.811778,5.9879646,2.8447256,3.4370363,5.4202933,7.360627,4.417069,5.056251,5.2624884,3.8379185,3.4574006,5.6003723,3.4387324,5.3342066,7.6363916
9.200443,2.0117161,5.827653,5.104411,4.3711247,7.0282216,6.4812717,5.115465,4.7883353,3.4769776,4.2255173,5.440814,5.144451,5.6247168,7.54398
9.010171,2.0189269,4.863378,3.1462119,4.7040687,7.100741,6.2933874,3.5058846,4.803334,3.944838,3.378397,5.5022902,3.7712998,5.7610435,8.529875
9.11643,2.1204357,5.300985,4.3584247,4.08833,6.761665,6.4849076,5.4666452,4.871945,3.3140802,3.9760609,5.385433,5.1442933,5.903869,7.05565
8.932305,2.3075058,4.3267794,1.0497899,3.5904016,6.377896,6.28375,5.8943253,4.8843865,3.0865781,2.8219411,5.498817,3.3530478,5.4425383,6.7539105
9.889293,0.8996914,3.6973307,2.8694391,5.2928576,6.9063993,5.936718,5.111146,4.9072485,3.8058972,3.6335473,2.7768495,3.3185308,5.134136,7.561736
9.923616,0.41916305,2.7938237,3.0679414,5.2893925,7.0541553,5.4149895,5.209144,5.078022,3.800623,3.5886238,5.5544515,3.305725,6.538367,7.486515
9.103303,2.4097402,4.289029,0.9569964,3.4490645,6.4785,6.131468,5.8613415,4.9455566,2.9102707,2.297039,5.5044904,2.9792676,5.450285,6.6562405
9.089526,2.1611583,4.389413,0.692413,3.3266068,6.3302217,6.157278,6.007958,4.947601,4.2671957,2.334412,5.4721375,3.1042807,5.488695,6.5807605
1.7806004,2.0230157,6.518279,3.4663465,3.3021593,6.684359,7.592586,5.000151,4.2809067,3.818051,2.3233476,5.6389985,3.4437697,7.4382315,7.1719823
8.896815,2.1223707,4.391167,1.0730723,3.4150825,6.5079694,6.289687,5.476047,4.8805532,3.1342738,2.7019846,5.494313,3.2393248,5.5452704,7.0394335
9.242186,1.75805,4.7743335,3.4321122,6.040558,7.1710863,6.339402,3.8304336,4.8271813,4.299746,2.5124006,5.542005,3.3075695,5.416814,8.015614
8.99765,2.055231,4.859388,2.9871204,4.5689063,7.053066,6.302312,3.554263,4.820277,3.888034,3.5083263,5.490712,3.7525744,5.7059226,8.37473
9.0206,2.0983286,5.144102,3.7473547,6.4055085,6.8315663,6.4509344,5.7155375,4.7688446,4.036731,3.8879187,5.574195,2.963965,5.431637,7.70348
9.855816,3.4339948,5.1209126,2.8048086,5.3124995,6.738421,6.8338084,4.935339,5.2396016,3.7596412,3.2718327,5.5226912,4.02537,4.4595895,7.3218765
9.002198,2.0013628,4.840363,2.9368908,7.166747,7.4168816,6.5380926,3.6140335,4.8460956,4.4182596,1.8811395,5.408265,3.702757,5.6837196,7.361627
8.963359,2.2540836,4.3368683,0.8998415,5.01368,6.811026,6.308479,5.8926673,4.9414988,3.9457853,3.82012,5.628277,2.9892652,5.1220007,7.9589596
8.978127,2.0329862,4.8009744,2.8748007,4.887197,7.0845423,6.2764635,3.7234676,4.7858243,4.2032833,3.504136,5.5360303,3.3714933,5.6231494,8.199455
9.924019,0.6011719,2.9903436,2.9940348,5.2818503,6.930243,5.7201123,5.1715837,4.815244,3.795626,3.72376,3.1443043,3.1846306,6.2773247,7.4572134
9.708298,2.131814,9.001472,1.4280015,5.4250197,7.1945686,4.6165395,5.058092,2.3132863,3.832486,3.4311337,5.978872,3.3474126,5.900303,7.6369114
9.078198,1.9479836,4.8648067,3.1413438,6.7514186,7.290822,6.450459,3.6467104,4.8250823,4.3927994,2.0579753,5.45178,3.455375,5.6312814,7.820506
9.879583,0.8628094,3.6368892,2.896472,5.2984624,6.9119086,5.921091,5.103469,4.9427342,3.811851,3.6216366,2.7266598,3.321114,5.0698195,7.582729
9.2086,2.060649,5.3519087,3.6709094,5.748136,7.177131,6.7158375,4.710827,5.033813,3.777007,2.6595013,5.4949555,4.052094,4.881767,7.076023
9.110489,2.0147486,5.3506207,4.6278067,6.7186456,5.3763366,5.559571,4.8002872,4.831642,4.005228,3.1865945,5.5399876,3.046453,5.3971696,7.78535
9.766211,2.4679263,6.8004265,2.4098825,5.351943,6.6021185,7.135658,4.9403896,5.7717,3.9019375,3.4752238,5.3109474,3.3497407,3.8072152,7.9025087
9.38222,2.4751065,5.2663918,2.877522,5.4317846,6.8659916,7.0396957,5.002332,5.066556,3.6608708,2.9816089,5.490329,4.209098,4.708257,6.9985795
8.994603,2.0969405,4.588732,1.6508421,7.0783553,7.202636,6.585514,5.3676,4.8932805,3.8029861,4.0905137,5.5704985,3.3338826,5.3793707,7.8998814
1.7808939,2.0187192,2.2575247,2.6190763,5.344228,8.581012,6.5462265,5.0003486,5.1483426,4.5510406,3.3156042,4.8264446,3.4439905,5.504179,7.8925495
9.101195,1.9879386,4.814472,2.8477137,6.877459,7.4176464,6.5579023,3.8189015,4.761901,4.565178,2.2530193,5.486811,3.2777693,5.6826625,8.19787
9.803532,1.5365282,4.503589,2.8489847,5.3319473,6.6454754,7.0146265,4.92834,5.048041,3.8805962,3.2667844,4.946892,3.6056554,1.5419534,8.113913
9.122615,2.00751,4.98247,3.1554723,3.6782312,6.99609,6.223166,3.250033,4.840015,3.6208434,3.615093,5.4812875,3.8842468,5.9171743,9.337426
9.79353,3.883496,4.473087,2.7934177,5.1653156,5.9876165,9.2382345,4.823162,3.7373023,3.8905585,3.5228157,5.0563965,3.326556,6.1392937,7.4878526
9.005916,2.131082,5.2010956,3.9554126,6.218479,6.6464615,6.3785257,5.8569922,4.7183843,4.1895623,3.9015272,5.575558,2.952359,5.4265466,7.6100936
9.275555,2.0504339,5.634261,3.98595,4.9863296,7.034778,6.637724,4.718761,5.153945,3.5858192,3.2293055,5.4867597,4.59696,4.951967,7.359536
9.209394,2.0522246,5.7511034,5.046306,5.124147,6.815514,6.556183,5.2724557,5.1513934,3.6570725,3.5570736,5.4644914,4.395039,5.273309,7.341367
9.173029,2.0048573,5.8899846,5.78637,5.5905695,6.992924,6.45102,5.747371,4.6570516,3.939542,3.406073,5.658518,1.9236037,5.169292,7.818506
9.127522,1.9255165,4.7220454,2.8385537,7.3897643,7.548363,6.5822,3.623442,4.786631,4.5738325,1.7083646,5.4184484,3.4846861,5.736173,7.4540906
9.155489,2.0141408,5.7541366,6.0778217,5.702949,7.001493,6.5100236,5.7424393,4.573046,3.7317278,2.8690138,5.6537986,1.3094599,5.0708246,7.386894
9.776418,1.9873692,8.128986,1.6138599,5.3436875,7.091185,5.072196,5.0352955,3.228299,3.8099399,3.5155075,5.221054,3.4807968,5.9778137,7.5027413
9.059954,2.0091379,4.592363,2.2731266,3.0959218,6.9222517,6.0964675,2.9757814,4.7935185,3.5799139,4.0258713,5.446815,3.332581,5.8990903,8.76031
9.99082,0.60187674,3.3946195,2.9304385,5.2810063,6.9870276,5.69459,5.1093273,4.905608,3.8062155,3.5930474,3.9912107,3.342827,5.6896014,7.5576324
9.031847,2.1487892,4.49347,1.3354348,3.6914945,6.495208,6.2158275,6.0250807,4.871148,6.822027,3.89677,5.522132,3.552981,5.326384,7.3645964
9.077299,2.0121748,5.4982243,5.8106008,5.587634,6.857346,6.3847303,5.5633745,4.5288057,3.6564343,3.1616805,5.57294,2.201485,5.420496,7.4236073
9.209431,2.0000317,5.9300427,5.6933546,5.550628,7.001378,6.4596567,5.6585217,4.6978207,3.9249964,3.3246312,5.6608753,1.8408052,5.079769,7.8207726
9.082132,1.9430562,4.849482,3.1239574,6.7328,7.296079,6.444309,3.6514764,4.808508,4.429437,2.0998871,5.462859,3.3737047,5.6473036,7.974542
9.021281,1.990377,4.8163652,2.8904104,7.2686033,7.4652905,6.567019,3.6270587,4.839989,4.44509,1.8282411,5.404532,3.6949086,5.6906686,7.298459
10.030027,1.6159265,5.6920023,2.6694613,5.293057,6.814374,6.4935303,4.9641404,5.3840218,3.7797735,3.351261,5.584375,4.0218596,4.2609806,7.4354315
9.114802,2.0952296,5.30431,4.13178,6.459992,6.8421316,6.525498,5.588824,4.738541,3.876133,3.349491,5.5763316,2.6555417,5.2737756,7.2125816
9.788048,5.2552676,3.3698645,3.3082283,5.415732,7.120761,5.346741,4.995075,5.0241504,3.8578455,3.4785435,5.430538,3.451372,5.3280134,7.617918
9.113863,2.038367,5.3001223,4.375919,6.7644153,5.1834617,5.5026383,4.8931937,4.848389,3.9541879,3.3230464,5.532889,3.1524153,5.3962197,7.70061
1.8089534,2.0092688,7.152557,0.6662145,7.8968797,7.068923,6.45474,5.0001197,1.3951107,3.7996967,1.7030082,5.3118844,3.443836,2.3439062,8.11233
9.65944,2.0984657,8.094356,2.1398962,5.4315457,7.0078177,5.5360546,5.0629706,4.0154686,3.8547258,3.442485,5.928626,3.26393,5.462598,7.665655
9.935851,0.50168395,2.8948133,3.0246413,5.277977,6.962554,5.6210175,5.1831822,4.851548,3.7927673,3.7277405,3.166986,3.1716223,6.3775296,7.4518223
9.091687,2.154832,5.349879,4.0587587,4.685349,6.6124287,6.429932,5.7125397,4.8932633,3.572835,3.9210374,5.4549026,4.1955147,5.745647,7.2728972
0.30657157,0.4240507,5.0353985,2.846605,5.294812,6.807728,6.419262,7.840112,4.8816648,3.8332653,3.4566474,5.523219,1.7776179,5.390443,7.616401
9.210327,1.9727825,5.9420543,5.76387,5.943319,6.971245,6.5061655,5.462951,4.8974,4.062801,2.8388045,5.6579633,0.89726305,4.795097,7.990157
9.200901,2.0261283,5.7903204,4.9632964,5.961626,6.9375134,6.54428,5.124004,5.177851,4.0727386,2.9953206,5.5477114,2.41052,5.251862,7.81925
9.810739,2.4351532,6.695424,2.3906674,5.353752,6.568644,7.1897607,4.9298253,5.8156786,3.9079978,3.4650755,5.3271093,3.3402543,3.836175,7.8876467
9.208325,2.0616996,5.344828,3.6454775,5.724321,7.173137,6.715765,4.707622,5.0378737,3.7687132,2.6773617,5.492841,4.0871887,4.879963,7.0758743
9.063707,2.0008795,5.452058,5.1351047,6.160092,7.1038165,6.5086904,5.2984834,4.734336,4.0862374,3.0343068,5.5774693,2.1645076,5.4124894,7.837401
9.131269,2.005522,5.536384,5.211487,4.6074047,7.134411,6.441983,5.217329,4.4365,3.358209,3.7866046,5.480877,4.2031918,5.713066,7.4912815
9.889801,0.9489601,3.7097356,2.8820248,5.3055673,6.8692656,6.030218,5.10643,4.8745103,3.8121793,3.6256104,2.9927905,3.3209593,5.1613584,7.56077
9.830039,1.9269528,4.9226727,2.7802455,5.349342,6.538239,7.360421,4.898941,5.07604,3.8960307,3.3369448,5.212744,3.5047228,2.80315,7.9696007
9.885038,1.0135955,3.9665356,2.818766,5.2932267,6.8907833,5.9875093,5.102504,4.9151692,3.8051133,3.6243098,2.815396,3.3511207,5.0545874,7.558292
9.091934,1.9050494,4.7187166,3.0448415,6.019637,7.145248,6.329901,3.6571696,4.79481,4.2458043,2.7174697,5.541326,3.311612,5.7422833,8.629652
9.7532625,3.7901642,4.139628,2.8223386,5.2306075,6.051369,9.068793,4.8606663,3.6067028,3.8695014,3.517335,5.2943525,3.2971427,6.442879,7.491094
9.748708,2.3965046,7.2500296,2.2535481,5.2256303,6.7298126,6.6318417,4.934179,5.1530704,3.836793,3.517479,5.065159,3.655112,3.4839647,7.8635464
9.068453,2.086217,4.619851,1.8072907,3.6170557,6.6248665,6.206637,6.074311,4.806421,9.400518,4.820987,5.543879,3.8207018,5.263983,7.814051
9.882623,1.0659021,3.581545,2.964399,5.313343,6.77608,6.4447737,5.067429,4.8957424,3.8360827,3.3544796,8.112287,3.618875,5.222423,7.588817
9.882825,6.356942,2.558736,3.624165,5.5198374,7.578976,3.800027,5.022176,5.44528,3.897486,3.5274348,5.477274,3.4250174,5.162674,7.7158294
9.014776,2.0901093,4.9474525,2.9714968,7.008466,7.0825195,6.554381,5.577696,4.820268,3.8404934,4.098857,5.58534,3.011217,5.4012957,7.9642644
9.888425,0.75906205,3.0926523,3.0405684,5.3109913,6.8463087,6.11845,5.1114354,4.9000177,3.8344266,3.3831074,8.697658,3.5780532,5.6423616,7.5560536
9.965526,0.56474364,2.8382084,3.0910504,5.327927,6.9013553,5.9065766,5.1156306,4.8252954,3.8323607,3.5122218,6.2992415,3.3667696,6.199809,7.5181675
9.032162,2.1646075,4.500183,1.3131075,3.7984335,6.4138746,6.1983266,5.917941,4.883414,5.7071934,3.5083377,5.511454,3.4930282,5.383012,7.2076564
9.942864,2.0567136,6.2325716,2.440633,5.308489,6.791377,6.5440083,4.958899,5.292792,3.7834804,3.3934333,4.964479,3.913875,4.7245135,7.3694835
9.918159,2.1178656,6.174503,2.490344,5.2990117,6.7862105,6.601808,4.9515123,5.309168,3.7766736,3.3751137,5.0563235,3.9501278,4.715116,7.356628
9.184901,1.8754008,4.8928127,3.3095944,6.7469096,7.3154287,6.4886346,3.8524225,4.8260403,4.3782816,2.116723,5.4854484,3.2747974,5.469014,7.8747373
9.789197,1.547276,4.4240227,2.9310613,5.3721724,6.6390777,7.043788,4.903807,4.981173,3.8978763,3.2297919,5.5198646,3.5859628,2.0239248,8.073151
9.030201,1.9855927,4.845401,3.0385401,3.8977265,7.1338925,6.241767,2.7510219,4.8184676,3.8450766,4.034909,5.5491185,3.6597693,5.6507964,8.770177
9.057363,1.9771926,4.8578095,3.0845897,3.8665884,7.146389,6.238529,2.6692748,4.8096194,3.8754249,3.9991965,5.537558,3.7033303,5.743962,9.000437
9.211639,2.064823,5.392721,3.733169,5.745657,7.1677284,6.713003,4.747674,5.0304947,3.7770884,2.6559105,5.5029364,3.99355,4.8697023,7.08379
9.859679,3.4506998,4.621411,2.8071043,5.3191395,6.25302,8.345435,4.864792,4.207913,3.8741071,3.5220776,4.97975,3.4043868,5.4901614,7.5708356
9.0501175,1.9955953,4.830921,2.9728005,3.809475,7.1059294,6.2214813,2.7433238,4.818248,3.796724,4.0373445,5.558536,3.609493,5.660457,8.814602
9.771843,2.0008059,8.053614,1.6850134,5.3466716,7.071254,5.174578,5.032411,3.416532,3.8141863,3.5034964,5.2933307,3.467868,5.921263,7.51594
9.085217,1.9687328,4.9135165,3.1216247,3.6239388,7.0480003,6.2033563,3.0097196,4.836614,3.6677463,3.656444,5.494094,3.831133,5.8932095,9.422712
9.081172,2.0761707,4.7555776,3.0844066,8.954071,1.2067336,3.3092813,4.2834897,5.0583396,3.8070328,3.7323103,5.517557,3.8090804,5.384515,7.3690405
9.881959,4.0264087,4.4429407,2.8986483,5.3503404,6.451408,7.6507072,4.887633,4.4888477,3.8739524,3.5082166,5.147961,3.435981,5.4495306,7.558692
9.708229,2.1275916,8.797545,1.634613,5.4174566,7.117097,4.957355,5.0503063,2.895495,3.8409429,3.436207,6.1441607,3.335597,5.606777,7.662295
9.7292385,0.65008074,2.9585392,3.1323972,5.3458543,7.0627627,5.3951893,5.1873994,5.0455127,3.8239105,3.670374,3.4104059,3.0940506,6.715141,7.4815993
8.966042,2.0469508,4.840182,2.9152598,6.0029473,7.1074076,6.3336263,3.7261593,4.7247705,4.520914,2.8004372,5.5181847,3.2625341,5.772977,8.543146
9.178459,1.9955474,5.4538517,5.841398,4.9560566,7.1254997,6.48706,5.3348584,4.5729795,3.3669183,4.1868753,5.413808,4.9458675,6.2702303,7.5763564
9.019242,2.013308,4.8133473,2.8840654,4.3467317,7.0255647,6.228274,3.7778609,4.7890773,4.047147,3.942395,5.6016035,3.1307483,5.404899,7.7293
9.229445,2.0086203,5.757632,4.9581904,5.7615376,6.896252,6.449821,5.32285,4.8210926,3.9417543,3.1129124,5.611877,2.025245,4.96685,7.76571
9.840784,2.0464325,5.90224,2.7180874,5.2194123,6.755917,6.7824235,4.954619,5.5334363,3.7548075,3.2926068,5.6266527,4.092058,4.0743136,7.4343076
9.73663,2.3719802,7.2691092,2.4370542,5.2824693,6.6540055,7.1125035,4.9470134,7.5371256,3.8766336,3.5038517,5.445102,3.278509,5.8190756,7.6243973
9.932568,0.977857,3.9096513,2.7952168,5.290863,6.904206,5.9949713,5.1018224,4.856918,3.8035789,3.6046956,3.2987537,3.369345,5.225948,7.549559
9.832836,6.333636,2.5850682,3.4910438,5.4161096,7.424265,4.1117806,5.071532,5.2967653,3.8241813,3.435915,5.6375957,3.4488351,5.35065,7.619783
9.178504,2.0907998,5.3324256,3.5634584,5.835926,7.1777945,6.7653203,4.8047957,5.0695133,3.7451859,2.5845363,5.481844,4.195049,4.7390304,6.8930554
9.108068,2.2426615,5.1701035,2.9314232,4.869892,6.9146543,6.751374,5.128657,5.0885186,3.4570448,2.9819825,5.4434896,4.5892687,4.7970753,6.9316545
9.77032,2.040368,8.517003,1.5551299,5.3780026,7.1330166,4.889533,5.042422,2.9413662,3.8192348,3.4819303,5.543669,3.4179194,6.0067706,7.54982
9.026614,1.9619491,4.9400134,3.2435517,4.6886215,7.061052,6.2372417,4.232066,4.737188,5.169794,3.6640284,5.566871,3.3945549,5.5878105,8.354849
9.233413,2.0034435,6.1603456,5.785852,5.272915,7.0971365,6.390453,5.715367,4.435654,3.6961768,3.7279828,5.654656,2.9145083,5.3860254,7.687653
9.230888,2.0056572,6.1545663,5.7898564,5.274097,7.0932994,6.3915415,5.720015,4.431564,3.6922996,3.726466,5.6541724,2.9148602,5.388808,7.681811
9.788271,3.24804,4.8027663,2.7390194,5.2711506,6.210992,8.430774,4.9017625,4.247925,3.8679817,3.5257006,5.229192,3.3564467,5.6139755,7.6022034
8.983789,1.9594144,4.813993,3.0609179,6.776315,7.3150024,6.4179516,3.7240329,4.7984667,4.440069,2.3031423,5.4816613,3.18047,5.680014,8.284033
9.7580185,5.890531,2.8718355,3.4534228,5.4039145,7.334741,4.572142,5.0539927,5.1625886,3.8213124,3.4218168,5.6245537,3.4812698,5.3577127,7.5876374
9.867503,1.0380038,3.5751648,2.9727287,5.310141,6.7898393,6.4059815,5.0657988,4.9448037,3.8375556,3.3166773,8.573777,3.6638079,5.045842,7.612387
1.8021593,2.013498,7.222911,1.3010577,3.8743207,7.04278,1.8441527,5.0010195,6.349049,3.553478,2.8697674,5.563238,3.4446864,5.3189473,7.6338754
9.671354,2.3254025,7.799538,2.1872869,5.3171453,6.664028,6.9994106,4.917827,8.497754,3.9344132,3.6543865,5.683772,2.9601488,7.666392,7.5247273
9.746071,3.7774608,4.14301,2.816015,5.228264,6.053316,9.060384,4.8647327,3.6090918,3.867663,3.5138657,5.3199387,3.2989926,6.454097,7.4891834
9.819494,3.2714908,4.113899,2.8247004,5.283861,5.9774985,9.354692,4.8324347,3.4915395,3.886676,3.5332348,5.914068,3.275812,6.691128,7.5125127
9.683092,3.3993883,4.090403,2.786062,5.365698,5.978342,9.324446,4.866948,3.4060376,3.86398,3.5768619,5.7091317,3.2110808,6.817281,7.5714817
8.983897,2.0395164,4.813785,2.890412,6.0765767,7.1289897,6.3552656,3.766998,4.7544746,4.4514494,2.775915,5.506388,3.2929263,5.761025,8.481284
8.955773,2.0440156,4.5541244,1.1628003,4.528314,6.632197,6.344803,5.611335,4.955961,3.3079767,3.288777,5.5740633,3.312423,5.243277,7.9742217
10.012259,0.36643186,2.8654985,3.0089178,5.215189,6.996417,5.530862,5.115415,4.852918,3.7891183,3.6773598,3.6484444,3.2742476,6.37454,7.512464
9.822067,1.9348342,5.086675,2.779932,5.3589735,6.5468073,7.3604293,4.877885,5.2057424,3.9058623,3.3103983,5.177293,3.5095775,2.6434994,8.0081005
9.977627,0.4347047,2.879086,2.9790878,5.2017293,6.984904,5.57151,5.1039333,4.80035,3.7859602,3.70738,3.5293722,3.2498772,6.431075,7.4958363
9.211997,2.0166075,5.8027616,4.801906,4.5344024,6.9758396,6.4676466,4.987734,4.9161367,3.5922627,4.048573,5.4551635,4.79586,5.4995914,7.6242027
9.771811,2.41258,7.232166,2.1915894,5.2442503,6.7258935,6.6129775,4.937797,5.0898714,3.8428764,3.5308735,5.0028195,3.6137908,3.7161865,7.832385
9.096614,2.0091016,4.749232,2.6308439,3.294511,7.0236955,6.1449246,2.431257,4.7828794,3.6230965,6.3028517,5.843554,2.0655165,4.3457527,4.941954
9.04472,1.9772543,4.861531,3.0858395,3.90939,7.1347528,6.2456794,2.7701998,4.813634,3.8739817,3.947919,5.5271716,3.7170267,5.7322783,8.918715
9.098908,1.996945,5.5722985,5.4643326,5.9288425,7.119098,6.5417676,5.4858785,4.7400565,4.075146,3.166927,5.5999312,1.9013433,5.3119597,7.8661
9.707107,3.6882808,4.3405905,2.689351,5.1628823,6.1470575,8.589509,4.9283867,3.9375918,3.850627,3.4675872,5.534497,3.3612895,6.099881,7.5086517
9.789808,6.0108013,2.8558607,3.646177,5.5382924,7.5966263,3.8133075,5.0181623,5.4873133,3.8911374,3.500061,5.393709,3.4932926,5.003055,7.686688
9.729231,2.1151075,8.9783125,1.4374938,5.4138217,7.1840425,4.65035,5.05407,2.367562,3.8283021,3.4360917,5.957757,3.36831,5.897922,7.6208377
8.979817,2.085441,4.4563994,1.179613,3.231706,6.65765,6.2261386,4.9850216,4.9203596,3.047653,2.4851186,5.4922924,3.1519399,5.5845957,7.486748
9.065354,2.0466766,5.6031246,5.5266776,4.73177,6.9426003,6.4777627,5.9166923,4.6275287,3.5518432,4.336584,5.456262,4.798246,5.9443655,7.2059913
9.766724,2.0172968,8.533476,1.5170097,5.374306,7.151519,4.818267,5.047347,2.817673,3.815525,3.49546,5.46549,3.420202,6.088131,7.5362463
0.7474524,8.283674,5.0361094,2.7198408,5.269182,6.8035536,6.4262238,5.0898705,4.883036,3.8262737,3.4628713,5.521923,3.4453495,5.392745,7.6174846
9.041773,2.2008734,4.4279385,0.99425596,3.6697414,6.7064657,6.250727,5.2860394,5.011355,2.7214491,2.4106405,5.530906,3.095678,5.2838516,7.588757
9.23315,2.0010166,5.900865,5.1842036,4.345755,7.051214,6.4974294,5.0060854,4.8478703,3.4984417,4.3421187,5.4387918,5.326838,5.6055236,7.608447
9.145633,1.8942046,4.91003,3.3410687,6.8734546,7.377253,6.5174522,3.964902,4.813807,4.3972263,2.1907601,5.5048842,3.080801,5.497853,8.100445
9.923117,0.66988194,2.9850435,3.057615,5.310242,6.876567,5.9979405,5.1236567,4.8854823,3.8278213,3.427994,7.764921,3.5091765,5.897811,7.530116
9.152675,1.9239444,4.993391,3.4573154,7.408281,7.5379367,6.643567,3.79646,4.8242054,4.5843267,1.340538,5.4140143,3.2224083,5.5008197,7.3866916
10.029589,0.58067286,2.979512,3.0244153,5.308387,6.8616605,6.0161257,5.1528053,4.873197,3.8140864,3.5035038,6.479742,3.4614441,5.778028,7.5276337
8.9711685,2.0735717,4.667044,2.1420188,3.7784472,6.89873,6.20308,4.360808,4.822625,3.6687992,4.163615,5.660034,2.9039907,5.145493,7.270321
9.817211,1.5693752,4.5580125,2.8179922,5.3190985,6.631036,7.028862,4.9319654,5.089124,3.8761764,3.282159,4.9276066,3.6088994,1.5991818,8.095277
9.1296835,1.9970909,5.356163,4.605203,6.7209926,5.4088645,5.575837,4.769528,4.8538923,4.0299067,3.1611032,5.5320177,3.0595086,5.3722916,7.8067846
9.8512125,2.9284308,5.3985806,2.7002947,5.3076267,6.624829,7.3035793,4.929538,5.098251,3.7616725,3.2708564,5.5352864,4.025848,4.587366,7.291435
9.68869,2.3047588,7.7493124,2.2339272,5.325329,6.6867805,6.904942,4.9366384,7.7496295,3.9177358,3.5876322,5.8766804,3.0772028,6.8270087,7.587715
9.160065,2.8356726,4.1038656,1.1719841,4.6912184,6.6738687,5.9187865,5.892908,4.9922223,3.2454312,3.1427622,5.5706325,3.0166543,5.370594,7.512995
9.058413,2.2069418,5.164926,3.680844,4.054555,6.560807,6.424652,5.813752,4.7707095,3.3543835,3.7687757,5.405169,4.43488,5.8261724,7.0377407
9.873278,1.041596,3.7300465,3.0036752,5.3881607,6.810018,6.4179606,4.9349456,5.0144777,3.897951,3.337623,5.491507,3.4638205,3.683168,7.8829193
9.110235,2.1568856,5.31864,3.8810215,5.971802,6.609001,6.424895,5.5130615,4.7444625,3.7905848,3.586663,5.5613823,3.1038783,5.483076,7.588065
8.963966,2.223309,5.165572,3.7075164,4.9391217,6.510649,6.396621,5.911565,4.7558064,3.4803305,3.653535,5.478462,3.8712761,5.594049,7.218137
10.0287485,1.5927846,5.606335,2.7089553,5.299597,6.802885,6.549253,4.9643283,5.457034,3.7844617,3.3258336,5.991782,4.0365415,4.288235,7.4376674
9.059828,2.1879141,5.0376287,2.6887128,5.2474065,7.0138426,6.8172455,5.158948,5.073433,3.4754713,2.7363896,5.4461555,4.5873175,4.6435204,6.633739
9.802139,2.0146933,8.990028,1.261886,5.363266,7.2034435,4.4657087,5.0488386,2.1239045,3.795275,3.5161533,5.635773,3.44806,6.2246337,7.4924307
