Id,Category
2997,8
2998,6
2999,5
3000,5
3001,4
3002,9
3003,1
3004,6
3005,9
3006,4
3007,6
3008,8
3009,9
3010,9
3011,0
3012,9
3013,6
3014,0
3015,7
3016,5
3017,0
3018,0
3019,3
3020,9
3021,6
3022,0
3023,6
3024,0
3025,2
3026,7
3027,1
3028,8
3029,8
3030,5
3031,4
3032,4
3033,6
3034,9
3035,7
3036,9
3037,8
3038,0
3039,4
3040,4
3041,4
3042,9
3043,3
3044,9
3045,9
3046,4
3047,3
3048,4
3049,0
3050,7
3051,3
3052,7
3053,0
3054,9
3055,8
3056,4
3057,7
3058,1
3059,2
3060,2
3061,7
3062,2
3063,6
3064,1
3065,3
3066,0
3067,8
3068,9
3069,9
3070,7
3071,7
3072,1
3073,1
3074,6
3075,7
3076,4
3077,7
3078,4
3079,2
3080,9
3081,7
3082,4
3083,0
3084,5
3085,4
3086,4
3087,1
3088,0
3089,3
3090,2
3091,1
3092,7
3093,0
3094,4
3095,3
3096,2
3097,7
3098,1
3099,6
3100,4
3101,8
3102,9
3103,6
3104,3
3105,6
3106,5
3107,1
3108,1
3109,0
3110,1
3111,5
3112,1
3113,3
3114,6
3115,2
3116,5
3117,3
3118,0
3119,3
3120,9
3121,4
3122,7
3123,6
3124,3
3125,5
3126,7
3127,1
3128,0
3129,6
3130,8
3131,2
3132,5
3133,0
3134,3
3135,2
3136,1
3137,4
3138,5
3139,1
3140,1
3141,3
3142,1
3143,1
3144,3
3145,2
3146,7
3147,1
3148,5
3149,6
3150,3
3151,3
3152,2
3153,0
3154,8
3155,8
3156,9
3157,3
3158,2
3159,1
3160,5
3161,5
3162,5
3163,0
3164,7
3165,7
3166,5
3167,3
3168,1
3169,7
3170,5
3171,3
3172,5
3173,0
3174,3
3175,6
3176,1
3177,1
3178,1
3179,4
3180,9
3181,0
3182,5
3183,8
3184,5
3185,8
3186,9
3187,6
3188,7
3189,3
3190,3
3191,4
3192,2
3193,1
3194,8
3195,4
3196,2
3197,6
3198,0
3199,4
3200,0
3201,8
3202,0
3203,9
3204,7
3205,0
3206,1
3207,1
3208,6
3209,8
3210,6
3211,1
3212,8
3213,3
3214,2
3215,7
3216,0
3217,9
3218,9
3219,9
3220,1
3221,0
3222,7
3223,4
3224,6
3225,8
3226,4
3227,9
3228,8
3229,3
3230,2
3231,3
3232,2
3233,0
3234,7
3235,9
3236,4
3237,0
3238,0
3239,3
3240,3
3241,5
3242,2
3243,7
3244,0
3245,6
3246,0
3247,1
3248,2
3249,9
3250,0
3251,6
3252,7
3253,9
3254,9
3255,4
3256,7
3257,2
3258,9
3259,6
3260,1
3261,6
3262,1
3263,2
3264,6
3265,6
3266,9
3267,1
3268,2
3269,2
3270,8
3271,3
3272,7
3273,8
3274,5
3275,8
3276,6
3277,3
3278,9
3279,0
3280,2
3281,1
3282,0
3283,5
3284,4
3285,5
3286,7
3287,5
3288,3
3289,2
3290,8
3291,0
3292,9
3293,2
3294,2
3295,8
3296,1
3297,2
3298,7
3299,1
3300,6
3301,3
3302,8
3303,2
3304,4
3305,2
3306,3
3307,7
3308,6
3309,0
3310,6
3311,8
3312,3
3313,7
3314,8
3315,8
3316,8
3317,2
3318,4
3319,4
3320,9
3321,4
3322,6
3323,3
3324,1
3325,0
3326,1
3327,0
3328,5
3329,8
3330,9
3331,0
3332,3
3333,2
3334,9
3335,3
3336,2
3337,8
3338,1
3339,3
3340,1
3341,8
3342,6
3343,7
3344,2
3345,3
3346,9
3347,2
3348,5
3349,2
3350,3
3351,1
3352,6
3353,3
3354,9
3355,2
3356,1
3357,9
3358,4
3359,3
3360,8
3361,5
3362,2
3363,6
3364,0
3365,3
3366,2
3367,3
3368,7
3369,3
3370,2
3371,5
3372,3
3373,8
3374,3
3375,9
3376,1
3377,3
3378,4
3379,1
3380,9
3381,4
3382,0
3383,5
3384,0
3385,1
3386,8
3387,7
3388,4
3389,5
3390,0
3391,7
3392,3
3393,3
3394,6
3395,9
3396,9
3397,2
3398,0
3399,3
3400,5
3401,4
3402,4
3403,6
3404,3
3405,6
3406,1
3407,7
3408,5
3409,4
3410,3
3411,3
3412,0
3413,4
3414,1
3415,1
3416,2
3417,5
3418,8
3419,3
3420,9
3421,2
3422,0
3423,4
3424,9
3425,9
3426,2
3427,8
3428,0
3429,8
3430,5
3431,0
3432,5
3433,2
3434,6
3435,7
3436,0
3437,6
3438,0
3439,4
3440,8
3441,3
3442,0
3443,1
3444,9
3445,3
3446,8
3447,5
3448,9
3449,7
3450,5
3451,4
3452,3
3453,1
3454,2
3455,9
3456,5
3457,5
3458,6
3459,2
3460,3
3461,6
3462,7
3463,9
3464,9
3465,5
3466,7
3467,5
3468,1
3469,6
3470,3
3471,9
3472,2
3473,4
3474,2
3475,1
3476,8
3477,7
3478,8
3479,1
3480,3
3481,8
3482,1
3483,3
3484,7
3485,5
3486,1
3487,5
3488,5
3489,5
3490,1
3491,7
3492,0
3493,8
3494,1
3495,0
3496,5
3497,6
3498,3
3499,8
3500,7
3501,9
3502,9
3503,7
3504,2
3505,8
3506,4
3507,7
3508,3
3509,8
3510,6
3511,9
3512,1
3513,3
3514,3
3515,5
3516,2
3517,3
3518,5
3519,4
3520,9
3521,3
3522,8
3523,8
3524,4
3525,1
3526,5
3527,3
3528,2
3529,1
3530,6
3531,4
3532,2
3533,6
3534,5
3535,9
3536,1
3537,3
3538,6
3539,4
3540,1
3541,7
3542,5
3543,7
3544,1
3545,2
3546,6
3547,0
3548,0
3549,3
3550,6
3551,7
3552,0
3553,1
3554,7
3555,2
3556,2
3557,1
3558,1
3559,9
3560,8
3561,7
3562,5
3563,1
3564,2
3565,1
3566,5
3567,3
3568,3
3569,5
3570,8
3571,8
3572,6
3573,0
3574,3
3575,3
3576,3
3577,5
3578,6
3579,0
3580,6
3581,9
3582,2
3583,6
3584,1
3585,8
3586,0
3587,5
3588,2
3589,3
3590,4
3591,9
3592,3
3593,0
3594,9
3595,7
3596,5
3597,1
3598,4
3599,9
3600,2
3601,4
3602,3
3603,9
3604,4
3605,9
3606,0
3607,3
3608,5
3609,5
3610,3
3611,8
3612,2
3613,9
3614,3
3615,9
3616,1
3617,1
3618,7
3619,6
3620,9
3621,6
3622,6
3623,8
3624,4
3625,0
3626,3
3627,9
3628,2
3629,5
3630,6
3631,6
3632,1
3633,9
3634,3
3635,5
3636,7
3637,0
3638,9
3639,7
3640,6
3641,5
3642,0
3643,4
3644,6
3645,0
3646,1
3647,2
3648,8
3649,8
3650,7
3651,0
3652,6
3653,3
3654,0
3655,8
3656,5
3657,5
3658,7
3659,5
3660,6
3661,5
3662,8
3663,7
3664,0
3665,8
3666,5
3667,6
3668,4
3669,7
3670,6
3671,6
3672,0
3673,8
3674,0
3675,3
3676,8
3677,0
3678,4
3679,0
3680,6
3681,6
3682,3
3683,5
3684,7
3685,6
3686,2
3687,6
3688,4
3689,0
3690,8
3691,0
3692,1
3693,6
3694,0
3695,8
3696,3
3697,4
3698,7
3699,8
3700,2
3701,1
3702,0
3703,1
3704,3
3705,9
3706,7
3707,1
3708,8
3709,8
3710,8
3711,6
3712,5
3713,6
3714,7
3715,8
3716,3
3717,5
3718,4
3719,1
3720,3
3721,8
3722,3
3723,6
3724,9
3725,0
3726,8
3727,1
3728,7
3729,4
3730,9
3731,7
3732,2
3733,6
3734,1
3735,8
3736,5
3737,0
3738,4
3739,6
3740,8
3741,4
3742,8
3743,1
3744,0
3745,0
3746,9
3747,9
3748,9
3749,7
3750,6
3751,8
3752,8
3753,4
3754,6
3755,4
3756,3
3757,8
3758,9
3759,3
3760,5
3761,0
3762,6
3763,7
3764,9
3765,9
3766,9
3767,9
3768,2
3769,8
3770,7
3771,8
3772,2
3773,7
3774,8
3775,9
3776,7
3777,4
3778,4
3779,4
3780,7
3781,4
3782,3
3783,4
3784,0
3785,0
3786,8
3787,5
3788,7
3789,8
3790,4
3791,5
3792,1
3793,8
3794,5
3795,7
3796,2
3797,8
3798,6
3799,6
3800,6
3801,7
3802,3
3803,0
3804,8
3805,7
3806,7
3807,3
3808,2
3809,4
3810,4
3811,5
3812,6
3813,6
3814,2
3815,4
3816,9
3817,2
3818,8
3819,2
3820,5
3821,4
3822,1
3823,1
3824,7
3825,4
3826,6
3827,5
3828,6
3829,0
3830,0
3831,7
3832,1
3833,7
3834,6
3835,6
3836,3
3837,1
3838,2
3839,9
3840,1
3841,8
3842,7
3843,4
3844,3
3845,8
3846,1
3847,0
3848,2
3849,9
3850,5
3851,9
3852,6
3853,3
3854,6
3855,3
3856,1
3857,0
3858,1
3859,2
3860,9
3861,9
3862,3
3863,8
3864,2
3865,8
3866,2
3867,4
3868,2
3869,3
3870,7
3871,9
3872,8
3873,1
3874,3
3875,7
3876,2
3877,7
3878,9
3879,5
3880,3
3881,6
3882,9
3883,5
3884,5
3885,4
3886,2
3887,0
3888,5
3889,2
3890,3
3891,8
3892,1
3893,6
3894,4
3895,0
3896,4
3897,3
3898,5
3899,7
3900,0
3901,0
3902,9
3903,1
3904,3
3905,2
3906,4
3907,9
3908,8
3909,4
3910,9
3911,9
3912,4
3913,4
3914,5
3915,1
3916,7
3917,4
3918,0
3919,9
3920,5
3921,6
3922,2
3923,0
3924,3
3925,2
3926,4
3927,3
3928,2
3929,7
3930,9
3931,1
3932,7
3933,8
3934,5
3935,4
3936,0
3937,8
3938,1
3939,4
3940,2
3941,1
3942,1
3943,5
3944,1
3945,3
3946,3
3947,3
3948,9
3949,0
3950,1
3951,7
3952,2
3953,4
3954,3
3955,9
3956,3
3957,8
3958,8
3959,3
3960,4
3961,3
3962,7
3963,9
3964,6
3965,4
3966,2
3967,8
3968,5
3969,6
3970,8
3971,4
3972,8
3973,7
3974,4
3975,5
3976,6
3977,9
3978,8
3979,9
3980,0
3981,2
3982,5
3983,7
3984,4
3985,8
3986,2
3987,4
3988,9
3989,0
3990,2
3991,3
3992,8
3993,9
3994,3
3995,2
3996,4
3997,4
3998,5
3999,7
4000,2
4001,4
4002,0
4003,5
4004,4
4005,6
4006,1
4007,6
4008,2
4009,6
4010,2
4011,6
4012,8
4013,3
4014,2
4015,9
4016,3
4017,8
4018,5
4019,0
4020,2
4021,5
4022,0
4023,3
4024,8
4025,1
4026,4
4027,9
4028,5
4029,1
4030,2
4031,8
4032,6
4033,9
4034,9
4035,8
4036,5
4037,8
4038,6
4039,5
4040,7
4041,4
4042,4
4043,2
4044,2
4045,4
4046,8
4047,5
4048,2
4049,1
4050,4
4051,3
4052,9
4053,8
4054,7
4055,4
4056,7
4057,1
4058,2
4059,8
4060,5
4061,7
4062,4
4063,9
4064,8
4065,2
4066,4
4067,6
4068,8
4069,5
4070,7
4071,5
4072,7
4073,5
4074,4
4075,9
4076,3
4077,0
4078,1
4079,5
4080,4
4081,9
4082,1
4083,5
4084,4
4085,6
4086,3
4087,4
4088,1
4089,9
4090,8
4091,2
4092,7
4093,9
4094,5
4095,8
4096,0
4097,2
4098,2
4099,5
4100,8
4101,4
4102,2
4103,2
4104,2
4105,0
4106,7
4107,4
4108,9
4109,3
4110,5
4111,9
4112,4
4113,1
4114,4
4115,6
4116,8
4117,2
4118,8
4119,5
4120,1
4121,0
4122,0
4123,1
4124,2
4125,0
4126,5
4127,0
4128,8
4129,8
4130,6
4131,5
4132,1
4133,5
4134,5
4135,6
4136,2
4137,4
4138,7
4139,5
4140,0
4141,9
4142,8
4143,9
4144,2
4145,1
4146,6
4147,1
4148,6
4149,3
4150,1
4151,0
4152,3
4153,3
4154,4
4155,9
4156,5
4157,4
4158,1
4159,7
4160,7
4161,0
4162,9
4163,5
4164,1
4165,0
4166,6
4167,3
4168,9
4169,1
4170,9
4171,5
4172,2
4173,3
4174,2
4175,3
4176,1
4177,1
4178,0
4179,9
4180,3
4181,5
4182,5
4183,7
4184,9
4185,7
4186,6
4187,5
4188,1
4189,7
4190,2
4191,8
4192,2
4193,4
4194,9
4195,2
4196,4
4197,8
4198,3
4199,4
4200,0
4201,6
4202,7
4203,3
4204,2
4205,4
4206,3
4207,5
4208,9
4209,1
4210,6
4211,4
4212,2
4213,5
4214,3
4215,1
4216,8
4217,4
4218,7
4219,6
4220,3
4221,1
4222,3
4223,0
4224,1
4225,7
4226,0
4227,1
4228,8
4229,9
4230,5
4231,5
4232,2
4233,6
4234,4
4235,2
4236,1
4237,6
4238,8
4239,2
4240,7
4241,2
4242,9
4243,0
4244,7
4245,3
4246,7
4247,5
4248,0
4249,4
4250,3
4251,9
4252,9
4253,9
4254,7
4255,9
4256,6
4257,7
4258,0
4259,2
4260,3
4261,8
4262,0
4263,6
4264,4
4265,3
4266,1
4267,8
4268,2
4269,0
4270,1
4271,0
4272,2
4273,5
4274,8
4275,6
4276,2
4277,5
4278,1
4279,8
4280,2
4281,4
4282,9
4283,5
4284,0
4285,0
4286,6
4287,2
4288,1
4289,1
4290,1
4291,3
4292,9
4293,4
4294,1
4295,5
4296,5
4297,6
4298,4
4299,1
4300,1
4301,8
4302,3
4303,6
4304,6
4305,2
4306,4
4307,5
4308,2
4309,1
4310,0
4311,1
4312,3
4313,7
4314,1
4315,9
4316,9
4317,5
4318,3
4319,7
4320,4
4321,4
4322,1
4323,5
4324,9
4325,5
4326,5
4327,7
4328,6
4329,4
4330,9
4331,0
4332,4
4333,5
4334,0
4335,3
4336,8
4337,2
4338,1
4339,5
4340,6
4341,3
4342,0
4343,6
4344,4
4345,7
4346,5
4347,0
4348,5
4349,7
4350,5
4351,3
4352,0
4353,8
4354,3
4355,2
4356,8
4357,2
4358,1
4359,1
4360,7
4361,6
4362,8
4363,9
4364,5
4365,6
4366,9
4367,8
4368,4
4369,4
4370,5
4371,8
4372,6
4373,8
4374,3
4375,5
4376,6
4377,6
4378,6
4379,9
4380,5
4381,4
4382,9
4383,8
4384,4
4385,9
4386,6
4387,2
4388,5
4389,7
4390,0
4391,5
4392,6
4393,2
4394,6
4395,0
4396,6
4397,5
4398,7
4399,5
4400,9
4401,6
4402,4
4403,2
4404,0
4405,0
4406,0
4407,2
4408,0
4409,2
4410,6
4411,3
4412,0
4413,0
4414,8
4415,7
4416,5
4417,2
4418,9
4419,0
4420,7
4421,1
4422,1
4423,3
4424,9
4425,4
4426,7
4427,4
4428,2
4429,8
4430,8
4431,0
4432,9
4433,4
4434,3
4435,3
4436,4
4437,8
4438,5
4439,8
4440,6
4441,6
4442,3
4443,8
4444,3
4445,8
4446,0
4447,4
4448,9
4449,2
4450,1
4451,7
4452,9
4453,7
4454,1
4455,6
4456,6
4457,6
4458,9
4459,1
4460,0
4461,3
4462,9
4463,2
4464,1
4465,6
4466,7
4467,1
4468,7
4469,2
4470,1
4471,1
4472,0
4473,3
4474,7
4475,0
4476,9
4477,9
4478,5
4479,6
4480,2
4481,0
4482,9
4483,7
4484,7
4485,4
4486,4
4487,7
4488,1
4489,7
4490,3
4491,7
4492,5
4493,0
4494,1
4495,0
4496,7
4497,3
4498,1
4499,4
4500,8
4501,4
4502,5
4503,6
4504,6
4505,4
4506,6
4507,6
4508,2
4509,7
4510,5
4511,0
4512,4
4513,5
4514,4
4515,1
4516,2
4517,1
4518,2
4519,5
4520,3
4521,8
4522,9
4523,4
4524,7
4525,3
4526,2
4527,4
4528,0
4529,9
4530,2
4531,7
4532,7
4533,7
4534,8
4535,0
4536,9
4537,8
4538,1
4539,9
4540,1
4541,8
4542,7
4543,3
4544,5
4545,7
4546,0
4547,4
4548,9
4549,5
4550,1
4551,7
4552,8
4553,9
4554,7
4555,8
4556,9
4557,8
4558,8
4559,9
4560,0
4561,4
4562,4
4563,4
4564,7
4565,8
4566,2
4567,3
4568,5
4569,4
4570,9
4571,5
4572,4
4573,3
4574,6
4575,0
4576,3
4577,8
4578,6
4579,1
4580,3
4581,9
4582,8
4583,9
4584,7
4585,3
4586,5
4587,8
4588,5
4589,5
4590,9
4591,8
4592,5
4593,3
4594,3
4595,8
4596,2
4597,0
4598,7
4599,7
4600,3
4601,4
4602,9
4603,8
4604,3
4605,4
4606,9
4607,5
4608,0
4609,7
4610,8
4611,9
4612,1
4613,6
4614,2
4615,0
4616,5
4617,1
4618,7
4619,6
4620,4
4621,0
4622,4
4623,7
4624,6
4625,5
4626,7
4627,8
4628,0
4629,5
4630,6
4631,7
4632,4
4633,6
4634,9
4635,8
4636,5
4637,9
4638,5
4639,4
4640,6
4641,9
4642,7
4643,5
4644,2
4645,3
4646,1
4647,3
4648,4
4649,7
4650,1
4651,5
4652,8
4653,5
4654,2
4655,5
4656,0
4657,4
4658,2
4659,0
4660,1
4661,2
4662,6
4663,1
4664,3
4665,0
4666,5
4667,6
4668,8
4669,3
4670,8
4671,6
4672,8
4673,9
4674,1
4675,6
4676,9
4677,9
4678,5
4679,0
4680,0
4681,1
4682,2
4683,3
4684,1
4685,8
4686,6
4687,8
4688,4
4689,3
4690,2
4691,5
4692,8
4693,6
4694,5
4695,5
4696,2
4697,7
4698,7
4699,4
4700,2
4701,4
4702,2
4703,9
4704,3
4705,9
4706,0
4707,9
4708,1
4709,4
4710,0
4711,7
4712,1
4713,6
4714,6
4715,7
4716,2
4717,4
4718,6
4719,7
4720,7
4721,2
4722,8
4723,4
4724,0
4725,9
4726,6
4727,3
4728,4
4729,3
4730,7
4731,4
4732,9
4733,6
4734,3
4735,8
4736,8
4737,5
4738,2
4739,8
4740,8
4741,6
4742,2
4743,0
4744,6
4745,7
4746,3
4747,4
4748,6
4749,2
4750,4
4751,2
4752,4
4753,7
4754,2
4755,1
4756,1
4757,0
4758,1
4759,2
4760,4
4761,1
4762,1
4763,7
4764,5
4765,7
4766,6
4767,6
4768,9
4769,6
4770,4
4771,4
4772,8
4773,0
4774,2
4775,8
4776,8
4777,5
4778,6
4779,9
4780,2
4781,0
4782,9
4783,3
4784,3
4785,0
4786,0
4787,3
4788,7
4789,3
4790,7
4791,9
4792,7
4793,7
4794,2
4795,8
4796,5
4797,1
4798,4
4799,8
4800,6
4801,9
4802,6
4803,8
4804,1
4805,5
4806,0
4807,6
4808,6
4809,7
4810,0
4811,4
4812,5
4813,2
4814,3
4815,0
4816,7
4817,4
4818,8
4819,0
4820,1
4821,3
4822,2
4823,2
4824,9
4825,5
4826,1
4827,2
4828,0
4829,5
4830,6
4831,3
4832,4
4833,2
4834,5
4835,9
4836,5
4837,2
4838,7
4839,4
4840,8
4841,9
4842,0
4843,3
4844,2
4845,1
4846,4
4847,5
4848,6
4849,5
4850,2
4851,9
4852,3
4853,9
4854,2
4855,4
4856,0
4857,0
4858,3
4859,6
4860,4
4861,3
4862,3
4863,4
4864,6
4865,7
4866,2
4867,1
4868,8
4869,1
4870,2
4871,5
4872,4
4873,9
4874,4
4875,5
4876,0
4877,6
4878,3
4879,1
4880,2
4881,7
4882,3
4883,7
4884,4
4885,7
4886,4
4887,4
4888,6
4889,4
4890,9
4891,7
4892,0
4893,4
4894,2
4895,7
4896,8
4897,1
4898,2
4899,3
4900,9
4901,6
4902,6
4903,9
4904,9
4905,8
4906,3
4907,4
4908,9
4909,1
4910,3
4911,1
4912,5
4913,7
4914,1
4915,2
4916,8
4917,2
4918,8
4919,5
4920,9
4921,1
4922,1
4923,6
4924,2
4925,3
4926,3
4927,9
4928,0
4929,5
4930,0
4931,6
4932,9
4933,8
4934,5
4935,0
4936,4
4937,7
4938,1
4939,4
4940,1
4941,6
4942,4
4943,2
4944,5
4945,4
4946,1
4947,0
4948,4
4949,2
4950,9
4951,6
4952,5
4953,7
4954,0
4955,5
4956,8
4957,8
4958,5
4959,3
4960,3
4961,0
4962,5
4963,6
4964,6
4965,2
4966,9
4967,4
4968,1
4969,8
4970,7
4971,8
4972,2
4973,4
4974,3
4975,5
4976,0
4977,9
4978,7
4979,9
4980,3
4981,3
4982,7
4983,9
4984,9
4985,9
4986,2
4987,6
4988,2
4989,4
4990,9
4991,3
4992,8
4993,3
4994,4
4995,4
4996,6
4997,0
4998,4
4999,6
5000,0
5001,9
5002,7
5003,2
5004,2
5005,3
5006,8
5007,0
5008,1
5009,4
5010,5
5011,3
5012,3
5013,9
5014,6
5015,0
5016,7
5017,4
5018,2
5019,7
5020,6
5021,7
5022,6
5023,5
5024,1
5025,3
5026,1
5027,7
5028,2
5029,5
5030,3
5031,0
5032,7
5033,7
5034,9
5035,9
5036,9
5037,7
5038,7
5039,6
5040,7
5041,2
5042,2
5043,4
5044,2
5045,9
5046,5
5047,3
5048,1
5049,9
5050,5
5051,1
5052,8
5053,6
5054,8
5055,0
5056,7
5057,7
5058,3
5059,6
5060,4
5061,7
5062,7
5063,5
5064,7
5065,8
5066,4
5067,4
5068,5
5069,0
5070,9
5071,8
5072,3
5073,9
5074,8
5075,0
5076,2
5077,6
5078,8
5079,1
5080,0
5081,5
5082,5
5083,7
5084,6
5085,9
5086,6
5087,7
5088,0
5089,7
5090,1
5091,8
5092,2
5093,0
5094,6
5095,7
5096,7
5097,2
5098,3
5099,9
5100,3
5101,6
5102,9
5103,4
5104,2
5105,9
5106,4
5107,0
5108,2
5109,3
5110,4
5111,2
5112,9
5113,8
5114,9
5115,2
5116,3
5117,1
5118,3
5119,9
5120,3
5121,0
5122,2
5123,4
5124,3
5125,7
5126,7
5127,3
5128,2
5129,5
5130,4
5131,4
5132,3
5133,4
5134,0
5135,2
5136,2
5137,1
5138,7
5139,5
5140,2
5141,5
5142,0
5143,8
5144,3
5145,9
5146,2
5147,3
5148,8
5149,7
5150,5
5151,1
5152,1
5153,8
5154,5
5155,3
5156,3
5157,7
5158,6
5159,7
5160,0
5161,6
5162,9
5163,0
5164,8
5165,8
5166,2
5167,2
5168,8
5169,8
5170,4
5171,8
5172,4
5173,4
5174,0
5175,2
5176,2
5177,9
5178,0
5179,9
5180,2
5181,3
5182,5
5183,5
5184,9
5185,2
5186,1
5187,9
5188,5
5189,3
5190,3
5191,5
5192,0
5193,1
5194,7
5195,2
5196,3
5197,2
5198,1
5199,8
5200,2
5201,9
5202,4
5203,9
5204,5
5205,8
5206,9
5207,0
5208,6
5209,6
5210,7
5211,7
5212,0
5213,6
5214,1
5215,0
5216,3
5217,0
5218,4
5219,3
5220,6
5221,1
5222,6
5223,5
5224,4
5225,4
5226,1
5227,7
5228,7
5229,6
5230,9
5231,6
5232,3
5233,0
5234,0
5235,3
5236,6
5237,6
5238,9
5239,7
5240,1
5241,5
5242,1
5243,7
5244,6
5245,0
5246,5
5247,9
5248,2
5249,3
5250,3
5251,3
5252,7
5253,1
5254,9
5255,5
5256,2
5257,2
5258,7
5259,8
5260,1
5261,9
5262,1
5263,3
5264,3
5265,5
5266,5
5267,7
5268,9
5269,6
5270,4
5271,8
5272,1
5273,6
5274,6
5275,3
5276,1
5277,0
5278,4
5279,4
5280,1
5281,9
5282,5
5283,6
5284,1
5285,4
5286,1
5287,6
5288,1
5289,4
5290,4
5291,7
5292,4
5293,7
5294,7
5295,4
5296,5
5297,6
5298,3
5299,1
5300,4
5301,6
5302,5
5303,7
5304,4
5305,2
5306,3
5307,4
5308,8
5309,1
5310,5
5311,6
5312,1
5313,5
5314,0
5315,8
5316,0
5317,3
5318,0
5319,4
5320,8
5321,6
5322,9
5323,0
5324,3
5325,7
5326,5
5327,4
5328,8
5329,2
5330,0
5331,8
5332,6
5333,0
5334,5
5335,1
5336,4
5337,4
5338,7
5339,7
5340,1
5341,4
5342,4
5343,4
5344,9
5345,9
5346,3
5347,7
5348,2
5349,7
5350,9
5351,5
5352,9
5353,4
5354,4
5355,7
5356,6
5357,7
5358,6
5359,4
5360,9
5361,0
5362,9
5363,5
5364,7
5365,8
5366,3
5367,8
5368,5
5369,1
5370,4
5371,1
5372,9
5373,6
5374,7
5375,8
5376,0
5377,2
5378,0
5379,3
5380,7
5381,0
5382,6
5383,1
5384,2
5385,8
5386,9
5387,0
5388,0
5389,8
5390,8
5391,8
5392,8
5393,7
5394,5
5395,1
5396,9
5397,1
5398,2
5399,2
5400,8
5401,2
5402,1
5403,2
5404,6
5405,2
5406,3
5407,8
5408,6
5409,8
5410,2
5411,8
5412,2
5413,2
5414,1
5415,8
5416,9
5417,9
5418,7
5419,1
5420,8
5421,6
5422,4
5423,2
5424,6
5425,1
5426,2
5427,9
5428,0
5429,9
5430,5
5431,5
5432,8
5433,0
5434,0
5435,2
5436,8
5437,2
5438,6
5439,3
5440,1
5441,label
5442,0
5443,1
5444,1
5445,0
5446,0
5447,0
5448,2
5449,3
5450,3
5451,6
5452,5
5453,2
5454,9
5455,6
5456,0
5457,1
5458,2
5459,1
5460,7
5461,7
5462,8
5463,2
5464,3
5465,7
5466,5
5467,8
5468,8
5469,3
5470,0
5471,1
5472,7
5473,1
5474,0
5475,2
5476,6
5477,6
5478,8
5479,9
5480,3
5481,3
5482,1
5483,4
5484,8
5485,0
5486,1
5487,0
5488,0
5489,8
5490,5
5491,8
5492,4
5493,1
5494,2
5495,9
5496,0
5497,4
5498,1
5499,3
5500,0
5501,2
5502,2
5503,6
5504,9
5505,1
5506,8
5507,1
5508,1
5509,5
5510,5
5511,0
5512,7
5513,9
5514,8
5515,6
5516,1
5517,4
5518,2
5519,1
5520,7
5521,9
5522,3
5523,9
5524,0
5525,9
5526,4
5527,9
5528,3
5529,2
5530,5
5531,9
5532,3
5533,1
5534,4
5535,6
5536,5
5537,0
5538,5
5539,5
5540,2
5541,0
5542,6
5543,8
5544,1
5545,4
5546,9
5547,5
5548,6
5549,1
5550,8
5551,4
5552,6
5553,6
5554,7
5555,7
5556,5
5557,8
5558,4
5559,3
5560,8
5561,2
5562,6
5563,8
5564,8
5565,6
5566,8
5567,3
5568,8
5569,2
5570,2
5571,1
5572,0
5573,2
5574,5
5575,3
5576,8
5577,2
5578,1
5579,5
5580,7
5581,7
5582,9
5583,3
5584,2
5585,3
5586,6
5587,2
5588,0
5589,0
5590,9
5591,2
5592,0
5593,5
5594,7
5595,9
5596,7
5597,3
5598,7
5599,3
5600,8
5601,1
5602,5
5603,5
5604,2
5605,6
5606,6
5607,3
5608,6
5609,1
5610,9
5611,6
5612,1
5613,7
5614,2
5615,9
5616,0
5617,0
5618,0
5619,4
5620,3
5621,5
5622,6
5623,9
5624,7
5625,0
5626,7
5627,1
5628,2
5629,3
5630,9
5631,8
5632,3
5633,4
5634,1
5635,6
5636,6
5637,5
5638,8
5639,0
5640,7
5641,1
5642,1
5643,8
5644,2
5645,9
5646,9
5647,3
5648,5
5649,7
5650,3
5651,8
5652,8
5653,4
5654,3
5655,9
5656,3
5657,1
5658,6
5659,3
5660,5
5661,4
5662,4
5663,0
5664,7
5665,1
5666,6
5667,4
5668,1
5669,0
5670,7
5671,6
5672,9
5673,2
5674,3
5675,3
5676,4
5677,7
5678,5
5679,2
5680,4
5681,2
5682,5
5683,4
5684,7
5685,8
5686,1
5687,1
5688,7
5689,3
5690,6
5691,5
5692,1
5693,1
5694,0
5695,9
5696,1
5697,8
5698,7
5699,3
5700,4
5701,8
5702,8
5703,3
5704,0
5705,3
5706,0
5707,3
5708,1
5709,2
5710,2
5711,5
5712,0
5713,1
5714,5
5715,0
5716,8
5717,8
5718,7
5719,3
5720,7
5721,5
5722,3
5723,0
5724,0
5725,1
5726,4
5727,5
5728,9
5729,0
5730,6
5731,5
5732,9
5733,0
5734,6
5735,7
5736,0
5737,7
5738,7
5739,7
5740,6
5741,3
5742,3
5743,0
5744,6
5745,2
5746,9
5747,1
5748,9
5749,2
5750,6
5751,2
5752,4
5753,6
5754,2
5755,1
5756,7
5757,4
5758,6
5759,5
5760,3
5761,8
5762,8
5763,6
5764,9
5765,8
5766,8
5767,0
5768,3
5769,7
5770,3
5771,9
5772,4
5773,7
5774,3
5775,2
5776,3
5777,7
5778,2
5779,8
5780,5
5781,6
5782,0
5783,3
5784,8
5785,3
5786,4
5787,7
5788,0
5789,4
5790,7
5791,4
5792,0
5793,6
5794,9
