month_number,shop_id,item_id,monthly_sales
7,31,9480,1
7,31,9482,1
7,31,9507,2
7,31,9508,1
7,31,9535,2
7,31,9539,1
7,31,9540,2
7,31,9543,1
7,31,9545,1
7,31,9546,1
7,31,9548,2
7,31,9552,1
7,31,9560,1
7,31,9563,2
7,31,9565,1
7,31,9570,1
7,31,9572,4
7,31,9578,1
7,31,9584,2
7,31,9588,1
7,31,9589,3
7,31,9600,1
7,31,9603,1
7,31,9605,1
7,31,9606,1
7,31,9610,1
7,31,9611,1
7,31,9613,1
7,31,9615,1
7,31,9632,1
7,31,9633,1
7,31,9638,1
7,31,9644,2
7,31,9650,1
7,31,9653,1
7,31,9655,1
7,31,9660,1
7,31,9664,1
7,31,9666,1
7,31,9674,1
7,31,9676,1
7,31,9679,1
7,31,9680,1
7,31,9681,1
7,31,9682,1
7,31,9683,1
7,31,9684,1
7,31,9686,1
7,31,9687,1
7,31,9691,1
7,31,9695,1
7,31,9705,1
7,31,9714,1
7,31,9717,1
7,31,9718,1
7,31,9722,1
7,31,9728,1
7,31,9729,1
7,31,9734,1
7,31,9735,1
7,31,9739,1
7,31,9747,1
7,31,9748,1
7,31,9749,1
7,31,9752,1
7,31,9759,1
7,31,9762,1
7,31,9764,1
7,31,9765,1
7,31,9771,1
7,31,9773,1
7,31,9775,1
7,31,9780,6
7,31,9787,4
7,31,9788,1
7,31,9800,2
7,31,9806,3
7,31,9809,1
7,31,9810,1
7,31,9813,1
7,31,9828,3
7,31,9829,1
7,31,9833,2
7,31,9836,6
7,31,9842,1
7,31,9853,1
7,31,9865,2
7,31,9868,6
7,31,9871,7
7,31,9879,1
7,31,9882,1
7,31,9883,1
7,31,9889,2
7,31,9891,1
7,31,9895,1
7,31,9902,1
7,31,9903,1
7,31,9904,2
7,31,9905,1
7,31,9906,2
7,31,9910,1
7,31,9926,1
7,31,9936,1
7,31,9940,1
7,31,9950,1
7,31,9957,1
7,31,9958,1
7,31,9959,2
7,31,9962,1
7,31,9969,1
7,31,9976,1
7,31,9978,1
7,31,9981,1
7,31,9982,1
7,31,9987,1
7,31,9997,1
7,31,10004,1
7,31,10012,2
7,31,10016,11
7,31,10022,1
7,31,10033,1
7,31,10038,1
7,31,10051,2
7,31,10056,1
7,31,10060,3
7,31,10061,1
7,31,10063,2
7,31,10065,1
7,31,10067,1
7,31,10068,1
7,31,10077,1
7,31,10080,1
7,31,10092,1
7,31,10095,1
7,31,10096,1
7,31,10107,9
7,31,10109,1
7,31,10119,1
7,31,10122,1
7,31,10158,2
7,31,10159,2
7,31,10160,1
7,31,10161,1
7,31,10164,1
7,31,10171,1
7,31,10180,1
7,31,10184,2
7,31,10185,3
7,31,10222,1
7,31,10223,1
7,31,10225,2
7,31,10228,1
7,31,10230,1
7,31,10242,1
7,31,10243,1
7,31,10254,4
7,31,10267,1
7,31,10272,1
7,31,10274,1
7,31,10284,1
7,31,10285,1
7,31,10287,1
7,31,10288,16
7,31,10289,1
7,31,10292,19
7,31,10293,1
7,31,10294,7
7,31,10304,1
7,31,10309,1
7,31,10313,1
7,31,10321,2
7,31,10323,1
7,31,10326,1
7,31,10331,2
7,31,10334,3
7,31,10337,3
7,31,10338,1
7,31,10340,2
7,31,10343,1
7,31,10347,1
7,31,10348,1
7,31,10373,1
7,31,10387,1
7,31,10389,1
7,31,10390,1
7,31,10391,2
7,31,10394,1
7,31,10413,1
7,31,10422,1
7,31,10425,1
7,31,10426,1
7,31,10428,2
7,31,10433,1
7,31,10450,1
7,31,10451,1
7,31,10452,2
7,31,10463,1
7,31,10468,3
7,31,10469,3
7,31,10474,1
7,31,10492,2
7,31,10496,1
7,31,10501,1
7,31,10531,1
7,31,10536,1
7,31,10539,1
7,31,10558,2
7,31,10559,2
7,31,10563,1
7,31,10572,1
7,31,10576,2
7,31,10578,1
7,31,10599,1
7,31,10624,2
7,31,10625,2
7,31,10627,1
7,31,10632,1
7,31,10642,2
7,31,10645,1
7,31,10649,1
7,31,10658,10
7,31,10660,1
7,31,10669,2
7,31,10678,1
7,31,10679,1
7,31,10686,1
7,31,10691,1
7,31,10708,2
7,31,10709,1
7,31,10715,1
7,31,10721,1
7,31,10728,2
7,31,10730,1
7,31,10733,2
7,31,10737,1
7,31,10740,1
7,31,10754,1
7,31,10755,1
7,31,10761,1
7,31,10782,2
7,31,10788,1
7,31,10796,1
7,31,10797,1
7,31,10803,1
7,31,10815,4
7,31,10825,2
7,31,10831,1
7,31,10838,1
7,31,10841,2
7,31,10844,1
7,31,10846,1
7,31,10851,1
7,31,10857,1
7,31,10888,3
7,31,10892,1
7,31,10894,1
7,31,10900,1
7,31,10904,4
7,31,10906,2
7,31,10908,2
7,31,10910,1
7,31,10911,2
7,31,10915,2
7,31,10919,2
7,31,10921,1
7,31,10928,1
7,31,10938,2
7,31,10942,3
7,31,10943,1
7,31,10953,1
7,31,10956,18
7,31,10957,3
7,31,10967,1
7,31,10969,1
7,31,10970,2
7,31,10980,1
7,31,10985,14
7,31,10991,5
7,31,10992,1
7,31,10999,5
7,31,11008,1
7,31,11012,1
7,31,11016,1
7,31,11018,1
7,31,11028,4
7,31,11029,5
7,31,11030,6
7,31,11048,2
7,31,11065,1
7,31,11078,1
7,31,11081,2
7,31,11087,2
7,31,11088,1
7,31,11090,1
7,31,11099,6
7,31,11101,2
7,31,11102,3
7,31,11104,1
7,31,11111,1
7,31,11116,2
7,31,11121,1
7,31,11123,1
7,31,11126,1
7,31,11130,1
7,31,11131,2
7,31,11134,1
7,31,11136,3
7,31,11139,1
7,31,11145,2
7,31,11148,1
7,31,11149,2
7,31,11150,2
7,31,11152,1
7,31,11153,2
7,31,11155,7
7,31,11159,1
7,31,11162,8
7,31,11168,1
7,31,11172,1
7,31,11182,2
7,31,11184,3
7,31,11191,2
7,31,11197,4
7,31,11199,1
7,31,11205,1
7,31,11210,1
7,31,11228,1
7,31,11231,1
7,31,11246,1
7,31,11251,4
7,31,11255,3
7,31,11256,1
7,31,11257,1
7,31,11261,2
7,31,11292,1
7,31,11305,2
7,31,11311,3
7,31,11312,4
7,31,11318,1
7,31,11320,1
7,31,11323,1
7,31,11324,2
7,31,11325,4
7,31,11329,2
7,31,11330,1
7,31,11333,1
7,31,11334,1
7,31,11336,2
7,31,11337,1
7,31,11339,2
7,31,11341,3
7,31,11350,1
7,31,11358,1
7,31,11363,1
7,31,11375,1
7,31,11377,1
7,31,11381,1
7,31,11382,1
7,31,11387,1
7,31,11391,1
7,31,11399,1
7,31,11415,4
7,31,11417,1
7,31,11427,1
7,31,11440,1
7,31,11441,2
7,31,11444,1
7,31,11445,2
7,31,11447,1
7,31,11448,1
7,31,11452,1
7,31,11453,8
7,31,11454,1
7,31,11455,5
7,31,11456,3
7,31,11457,44
7,31,11459,24
7,31,11463,11
7,31,11468,1
7,31,11471,2
7,31,11473,1
7,31,11477,1
7,31,11481,3
7,31,11483,7
7,31,11484,2
7,31,11487,2
7,31,11491,3
7,31,11496,9
7,31,11497,6
7,31,11498,3
7,31,11502,2
7,31,11503,1
7,31,11504,1
7,31,11506,1
7,31,11507,2
7,31,11508,1
7,31,11510,1
7,31,11512,1
7,31,11513,1
7,31,11514,1
7,31,11523,1
7,31,11548,5
7,31,11551,1
7,31,11564,2
7,31,11568,3
7,31,11580,2
7,31,11583,1
7,31,11584,1
7,31,11590,1
7,31,11604,1
7,31,11606,2
7,31,11607,1
7,31,11608,3
7,31,11609,1
7,31,11615,4
7,31,11626,1
7,31,11628,1
7,31,11632,3
7,31,11639,2
7,31,11643,1
7,31,11647,1
7,31,11651,2
7,31,11653,1
7,31,11655,2
7,31,11656,2
7,31,11657,2
7,31,11662,1
7,31,11666,1
7,31,11667,1
7,31,11669,7
7,31,11670,1
7,31,11689,3
7,31,11691,3
7,31,11707,2
7,31,11711,10
7,31,11712,2
7,31,11714,7
7,31,11716,3
7,31,11731,1
7,31,11732,28
7,31,11733,3
7,31,11735,1
7,31,11744,1
7,31,11746,1
7,31,11756,2
7,31,11758,2
7,31,11777,1
7,31,11778,1
7,31,11782,1
7,31,11786,1
7,31,11812,1
7,31,11828,3
7,31,11829,7
7,31,11832,1
7,31,11833,1
7,31,11834,1
7,31,11853,2
7,31,11854,1
7,31,11856,3
7,31,11859,1
7,31,11862,5
7,31,11866,1
7,31,11879,2
7,31,11880,1
7,31,11886,1
7,31,11894,7
7,31,11899,5
7,31,11911,1
7,31,11919,2
7,31,11921,5
7,31,11928,1
7,31,11929,1
7,31,11938,6
7,31,11940,1
7,31,11942,5
7,31,11944,2
7,31,11947,1
7,31,11948,1
7,31,11950,3
7,31,11954,1
7,31,11964,1
7,31,11972,2
7,31,11978,1
7,31,11979,2
7,31,11981,1
7,31,11982,2
7,31,11986,1
7,31,11990,3
7,31,11998,1
7,31,12015,1
7,31,12019,1
7,31,12026,1
7,31,12029,1
7,31,12039,2
7,31,12046,1
7,31,12053,1
7,31,12058,1
7,31,12062,1
7,31,12064,1
7,31,12066,1
7,31,12070,2
7,31,12072,1
7,31,12073,1
7,31,12075,1
7,31,12078,1
7,31,12086,2
7,31,12095,2
7,31,12099,2
7,31,12104,1
7,31,12105,1
7,31,12112,4
7,31,12134,11
7,31,12135,3
7,31,12152,1
7,31,12168,9
7,31,12170,1
7,31,12172,1
7,31,12173,1
7,31,12183,1
7,31,12188,1
7,31,12190,2
7,31,12211,2
7,31,12229,1
7,31,12233,1
7,31,12241,2
7,31,12258,1
7,31,12259,1
7,31,12261,1
7,31,12286,2
7,31,12293,1
7,31,12314,1
7,31,12318,3
7,31,12327,1
7,31,12346,2
7,31,12352,2
7,31,12360,1
7,31,12361,6
7,31,12371,1
7,31,12379,1
7,31,12384,1
7,31,12406,1
7,31,12422,1
7,31,12428,2
7,31,12431,1
7,31,12432,1
7,31,12433,1
7,31,12435,1
7,31,12442,1
7,31,12443,1
7,31,12444,1
7,31,12446,1
7,31,12462,1
7,31,12477,1
7,31,12487,1
7,31,12491,5
7,31,12492,1
7,31,12498,1
7,31,12520,1
7,31,12521,5
7,31,12533,1
7,31,12539,1
7,31,12541,3
7,31,12542,1
7,31,12543,1
7,31,12544,2
7,31,12548,3
7,31,12549,1
7,31,12550,5
7,31,12551,3
7,31,12552,3
7,31,12554,4
7,31,12556,2
7,31,12557,2
7,31,12558,1
7,31,12563,3
7,31,12564,2
7,31,12571,3
7,31,12584,1
7,31,12590,1
7,31,12592,1
7,31,12597,1
7,31,12608,2
7,31,12614,1
7,31,12617,2
7,31,12621,1
7,31,12626,1
7,31,12628,1
7,31,12639,1
7,31,12645,1
7,31,12650,1
7,31,12652,1
7,31,12660,1
7,31,12661,2
7,31,12662,1
7,31,12665,1
7,31,12677,2
7,31,12691,2
7,31,12714,1
7,31,12719,1
7,31,12725,1
7,31,12727,1
7,31,12734,6
7,31,12735,1
7,31,12740,1
7,31,12743,1
7,31,12746,1
7,31,12750,1
7,31,12760,1
7,31,12766,1
7,31,12767,1
7,31,12770,1
7,31,12771,1
7,31,12774,1
7,31,12775,1
7,31,12777,2
7,31,12778,1
7,31,12782,1
7,31,12785,1
7,31,12791,1
7,31,12792,1
7,31,12793,1
7,31,12794,1
7,31,12795,3
7,31,12796,4
7,31,12797,4
7,31,12803,2
7,31,12804,1
7,31,12805,1
7,31,12806,1
7,31,12808,1
7,31,12810,1
7,31,12811,3
7,31,12817,8
7,31,12820,1
7,31,12828,1
7,31,12829,1
7,31,12832,2
7,31,12835,2
7,31,12839,1
7,31,12844,2
7,31,12848,2
7,31,12858,6
7,31,12859,1
7,31,12860,5
7,31,12875,1
7,31,12878,1
7,31,12892,1
7,31,12893,1
7,31,12895,1
7,31,12900,1
7,31,12901,1
7,31,12907,2
7,31,12908,4
7,31,12912,16
7,31,12917,2
7,31,12922,1
7,31,12924,1
7,31,12927,1
7,31,12937,4
7,31,12942,1
7,31,12943,1
7,31,12946,1
7,31,12947,3
7,31,12964,2
7,31,12965,2
7,31,12967,1
7,31,12970,3
7,31,12972,2
7,31,12974,3
7,31,12979,1
7,31,12986,1
7,31,12990,3
7,31,12991,1
7,31,13006,1
7,31,13010,2
7,31,13014,1
7,31,13019,1
7,31,13020,1
7,31,13022,1
7,31,13027,2
7,31,13028,1
7,31,13035,1
7,31,13038,1
7,31,13039,3
7,31,13046,2
7,31,13051,1
7,31,13053,1
7,31,13060,1
7,31,13071,17
7,31,13086,1
7,31,13100,3
7,31,13118,2
7,31,13119,1
7,31,13120,1
7,31,13121,1
7,31,13130,1
7,31,13132,1
7,31,13156,4
7,31,13161,1
7,31,13166,1
7,31,13168,1
7,31,13186,3
7,31,13364,1
7,31,13393,1
7,31,13410,1
7,31,13413,2
7,31,13417,3
7,31,13419,1
7,31,13425,1
7,31,13429,3
7,31,13431,3
7,31,13450,2
7,31,13456,1
7,31,13460,3
7,31,13483,4
7,31,13484,5
7,31,13489,3
7,31,13490,1
7,31,13511,3
7,31,13517,1
7,31,13572,8
7,31,13602,1
7,31,13607,1
7,31,13609,3
7,31,13610,1
7,31,13613,2
7,31,13614,3
7,31,13615,10
7,31,13616,1
7,31,13617,1
7,31,13618,25
7,31,13619,5
7,31,13620,3
7,31,13621,14
7,31,13735,4
7,31,13736,1
7,31,13755,1
7,31,13758,1
7,31,13759,1
7,31,13762,1
7,31,13767,1
7,31,13771,1
7,31,13781,1
7,31,13784,2
7,31,13785,2
7,31,13791,1
7,31,13792,3
7,31,13794,2
7,31,13809,1
7,31,13811,17
7,31,13823,2
7,31,13832,1
7,31,13834,1
7,31,13839,2
7,31,13850,1
7,31,13851,1
7,31,13854,2
7,31,13868,3
7,31,13871,1
7,31,13872,1
7,31,13878,3
7,31,13879,1
7,31,13881,10
7,31,13883,1
7,31,13890,5
7,31,13893,1
7,31,13894,1
7,31,13896,3
7,31,13898,1
7,31,13899,3
7,31,13901,7
7,31,13903,1
7,31,13905,1
7,31,13915,1
7,31,13923,5
7,31,13925,1
7,31,13935,10
7,31,13952,1
7,31,13953,1
7,31,13959,2
7,31,13962,1
7,31,13972,1
7,31,13979,1
7,31,13980,1
7,31,13992,1
7,31,13996,1
7,31,13997,4
7,31,13998,2
7,31,13999,2
7,31,14000,1
7,31,14011,1
7,31,14013,1
7,31,14017,2
7,31,14029,1
7,31,14035,2
7,31,14036,1
7,31,14037,3
7,31,14038,2
7,31,14039,3
7,31,14041,2
7,31,14042,2
7,31,14043,2
7,31,14045,3
7,31,14050,1
7,31,14051,1
7,31,14052,15
7,31,14060,2
7,31,14066,4
7,31,14072,1
7,31,14078,1
7,31,14090,2
7,31,14091,1
7,31,14093,1
7,31,14109,7
7,31,14114,1
7,31,14117,1
7,31,14118,4
7,31,14119,3
7,31,14120,1
7,31,14136,2
7,31,14137,1
7,31,14138,2
7,31,14163,1
7,31,14164,1
7,31,14167,1
7,31,14177,2
7,31,14180,1
7,31,14185,1
7,31,14215,1
7,31,14216,2
7,31,14217,5
7,31,14218,2
7,31,14220,1
7,31,14221,2
7,31,14222,1
7,31,14226,1
7,31,14235,1
7,31,14239,3
7,31,14242,1
7,31,14247,1
7,31,14252,1
7,31,14254,1
7,31,14260,2
7,31,14261,9
7,31,14263,1
7,31,14266,1
7,31,14287,1
7,31,14289,3
7,31,14292,1
7,31,14302,1
7,31,14303,1
7,31,14304,2
7,31,14312,1
7,31,14313,2
7,31,14320,4
7,31,14325,1
7,31,14326,1
7,31,14328,2
7,31,14329,1
7,31,14332,4
7,31,14337,4
7,31,14338,1
7,31,14340,2
7,31,14345,1
7,31,14346,2
7,31,14350,1
7,31,14352,3
7,31,14354,1
7,31,14359,2
7,31,14361,2
7,31,14363,3
7,31,14374,1
7,31,14377,1
7,31,14380,1
7,31,14386,4
7,31,14387,1
7,31,14389,2
7,31,14390,2
7,31,14397,1
7,31,14402,2
7,31,14408,4
7,31,14417,1
7,31,14428,3
7,31,14429,16
7,31,14432,3
7,31,14434,2
7,31,14439,1
7,31,14443,1
7,31,14444,1
7,31,14445,1
7,31,14447,5
7,31,14449,1
7,31,14468,1
7,31,14470,1
7,31,14473,1
7,31,14478,1
7,31,14485,3
7,31,14500,1
7,31,14505,1
7,31,14510,1
7,31,14511,1
7,31,14518,1
7,31,14522,1
7,31,14523,5
7,31,14524,1
7,31,14527,1
7,31,14531,1
7,31,14532,2
7,31,14539,2
7,31,14544,2
7,31,14549,2
7,31,14550,3
7,31,14551,11
7,31,14552,3
7,31,14563,1
7,31,14566,1
7,31,14569,1
7,31,14574,2
7,31,14575,1
7,31,14592,1
7,31,14595,1
7,31,14601,1
7,31,14603,1
7,31,14604,1
7,31,14607,1
7,31,14612,11
7,31,14625,1
7,31,14633,1
7,31,14635,1
7,31,14636,1
7,31,14646,1
7,31,14654,6
7,31,14661,2
7,31,14670,2
7,31,14672,4
7,31,14686,1
7,31,14691,1
7,31,14717,7
7,31,14718,8
7,31,14730,1
7,31,14733,4
7,31,14749,1
7,31,14750,1
7,31,14754,1
7,31,14755,2
7,31,14763,2
7,31,14776,3
7,31,14782,1
7,31,14785,1
7,31,14788,3
7,31,14791,1
7,31,14797,3
7,31,14800,1
7,31,14805,2
7,31,14806,1
7,31,14810,1
7,31,14811,1
7,31,14826,14
7,31,14827,1
7,31,14828,37
7,31,14829,24
7,31,14841,18
7,31,14842,11
7,31,14852,1
7,31,14853,1
7,31,14856,1
7,31,14857,1
7,31,14860,4
7,31,14870,1
7,31,14872,2
7,31,14873,1
7,31,14877,1
7,31,14899,1
7,31,14905,1
7,31,14910,1
7,31,14923,2
7,31,14929,1
7,31,14931,7
7,31,14932,1
7,31,14936,1
7,31,14937,1
7,31,14954,1
7,31,15004,1
7,31,15010,1
7,31,15012,1
7,31,15015,5
7,31,15016,8
7,31,15020,1
7,31,15021,3
7,31,15026,2
7,31,15038,1
7,31,15043,1
7,31,15044,15
7,31,15045,7
7,31,15046,5
7,31,15060,5
7,31,15063,16
7,31,15064,8
7,31,15070,2
7,31,15079,1
7,31,15082,3
7,31,15089,1
7,31,15090,4
7,31,15100,1
7,31,15104,2
7,31,15106,1
7,31,15118,3
7,31,15123,2
7,31,15128,3
7,31,15129,1
7,31,15148,1
7,31,15149,3
7,31,15187,2
7,31,15202,2
7,31,15203,1
7,31,15204,1
7,31,15205,1
7,31,15242,6
7,31,15243,1
7,31,15244,4
7,31,15246,1
7,31,15248,1
7,31,15249,1
7,31,15250,1
7,31,15251,3
7,31,15252,1
7,31,15253,1
7,31,15255,5
7,31,15256,8
7,31,15257,5
7,31,15258,2
7,31,15271,3
7,31,15272,2
7,31,15273,5
7,31,15274,7
7,31,15294,2
7,31,15297,4
7,31,15298,1
7,31,15312,1
7,31,15314,1
7,31,15319,2
7,31,15321,2
7,31,15324,1
7,31,15347,2
7,31,15360,1
7,31,15363,1
7,31,15368,1
7,31,15369,1
7,31,15370,1
7,31,15376,5
7,31,15380,2
7,31,15383,1
7,31,15408,4
7,31,15428,2
7,31,15435,1
7,31,15438,2
7,31,15440,1
7,31,15443,3
7,31,15444,4
7,31,15446,4
7,31,15447,1
7,31,15449,1
7,31,15450,3
7,31,15452,3
7,31,15454,1
7,31,15455,3
7,31,15456,3
7,31,15458,5
7,31,15459,2
7,31,15461,1
7,31,15462,1
7,31,15463,2
7,31,15464,1
7,31,15470,5
7,31,15472,2
7,31,15476,1
7,31,15527,1
7,31,15529,2
7,31,15535,1
7,31,15537,1
7,31,15541,1
7,31,15543,1
7,31,15557,1
7,31,15559,2
7,31,15568,3
7,31,15570,1
7,31,15584,1
7,31,15585,5
7,31,15611,2
7,31,15621,1
7,31,15623,1
7,31,15635,1
7,31,15638,5
7,31,15646,1
7,31,15647,1
7,31,15648,4
7,31,15649,1
7,31,15650,9
7,31,15658,1
7,31,15661,2
7,31,15662,1
7,31,15666,1
7,31,15670,2
7,31,15675,1
7,31,15677,1
7,31,15683,1
7,31,15693,1
7,31,15698,2
7,31,15700,2
7,31,15702,3
7,31,15703,2
7,31,15707,5
7,31,15708,2
7,31,15710,1
7,31,15712,2
7,31,15715,1
7,31,15721,2
7,31,15723,1
7,31,15733,1
7,31,15734,2
7,31,15740,1
7,31,15741,1
7,31,15742,4
7,31,15753,1
7,31,15765,1
7,31,15766,1
7,31,15769,2
7,31,15771,3
7,31,15791,1
7,31,15802,1
7,31,15810,1
7,31,15811,2
7,31,15820,1
7,31,15823,1
7,31,15825,1
7,31,15830,1
7,31,15833,3
7,31,15836,4
7,31,15843,2
7,31,15867,2
7,31,15922,2
7,31,15992,1
7,31,16011,3
7,31,16014,8
7,31,16017,2
7,31,16020,1
7,31,16021,2
7,31,16023,1
7,31,16024,1
7,31,16026,1
7,31,16031,4
7,31,16049,1
7,31,16057,12
7,31,16071,7
7,31,16082,1
7,31,16092,3
7,31,16100,2
7,31,16106,1
7,31,16122,3
7,31,16125,1
7,31,16130,7
7,31,16134,1
7,31,16135,4
7,31,16136,2
7,31,16146,1
7,31,16147,1
7,31,16148,1
7,31,16154,2
7,31,16159,2
7,31,16160,2
7,31,16167,6
7,31,16169,8
7,31,16170,2
7,31,16176,3
7,31,16178,2
7,31,16180,2
7,31,16182,2
7,31,16184,7
7,31,16189,1
7,31,16205,3
7,31,16206,2
7,31,16209,5
7,31,16210,5
7,31,16217,3
7,31,16219,2
7,31,16227,15
7,31,16230,3
7,31,16234,2
7,31,16240,1
7,31,16241,2
7,31,16245,3
7,31,16253,3
7,31,16296,1
7,31,16299,1
7,31,16307,1
7,31,16308,1
7,31,16310,1
7,31,16311,1
7,31,16316,3
7,31,16326,1
7,31,16332,1
7,31,16333,8
7,31,16354,1
7,31,16357,1
7,31,16359,1
7,31,16397,12
7,31,16405,1
7,31,16407,1
7,31,16409,2
7,31,16410,1
7,31,16416,3
7,31,16422,1
7,31,16429,1
7,31,16430,1
7,31,16441,1
7,31,16450,1
7,31,16451,6
7,31,16452,0
7,31,16453,3
7,31,16454,68
7,31,16455,29
7,31,16456,1
7,31,16457,1
7,31,16461,1
7,31,16471,2
7,31,16472,2
7,31,16480,1
7,31,16486,1
7,31,16491,1
7,31,16497,1
7,31,16507,2
7,31,16512,2
7,31,16515,1
7,31,16519,1
7,31,16526,2
7,31,16531,80
7,31,16532,14
7,31,16533,11
7,31,16536,5
7,31,16540,13
7,31,16545,1
7,31,16546,4
7,31,16558,1
7,31,16559,1
7,31,16564,1
7,31,16567,1
7,31,16572,1
7,31,16582,1
7,31,16583,3
7,31,16585,1
7,31,16587,2
7,31,16590,1
7,31,16593,1
7,31,16596,2
7,31,16606,1
7,31,16610,1
7,31,16612,1
7,31,16623,1
7,31,16624,1
7,31,16626,1
7,31,16638,1
7,31,16647,1
7,31,16648,1
7,31,16649,1
7,31,16654,1
7,31,16656,1
7,31,16662,1
7,31,16663,1
7,31,16664,4
7,31,16665,5
7,31,16670,2
7,31,16678,1
7,31,16684,1
7,31,16689,1
7,31,16692,1
7,31,16697,3
7,31,16698,1
7,31,16713,2
7,31,16714,1
7,31,16716,1
7,31,16720,1
7,31,16726,1
7,31,16732,5
7,31,16734,1
7,31,16735,1
7,31,16736,1
7,31,16738,5
7,31,16750,7
7,31,16751,1
7,31,16786,1
7,31,16787,49
7,31,16796,2
7,31,16846,1
7,31,16849,33
7,31,16850,20
7,31,16861,1
7,31,16863,1
7,31,16868,1
7,31,16874,2
7,31,16875,1
7,31,16881,2
7,31,16884,1
7,31,16890,1
7,31,16894,1
7,31,16900,12
7,31,16901,1
7,31,16906,1
7,31,16930,1
7,31,16941,1
7,31,16950,3
7,31,16954,1
7,31,16955,2
7,31,16986,2
7,31,16987,3
7,31,16990,1
7,31,16993,1
7,31,16998,1
7,31,17003,1
7,31,17007,1
7,31,17020,1
7,31,17061,1
7,31,17064,2
7,31,17065,1
7,31,17067,1
7,31,17070,2
7,31,17072,3
7,31,17076,1
7,31,17079,1
7,31,17088,3
7,31,17100,2
7,31,17111,2
7,31,17114,1
7,31,17116,1
7,31,17119,1
7,31,17122,1
7,31,17129,1
7,31,17130,1
7,31,17133,1
7,31,17136,6
7,31,17140,1
7,31,17143,1
7,31,17146,1
7,31,17159,1
7,31,17181,16
7,31,17182,1
7,31,17185,1
7,31,17186,1
7,31,17189,1
7,31,17190,3
7,31,17194,1
7,31,17203,2
7,31,17208,1
7,31,17210,1
7,31,17212,3
7,31,17213,1
7,31,17216,1
7,31,17221,1
7,31,17224,3
7,31,17229,1
7,31,17230,2
7,31,17232,1
7,31,17236,1
7,31,17237,1
7,31,17241,1
7,31,17242,1
7,31,17243,12
7,31,17244,2
7,31,17251,1
7,31,17252,1
7,31,17265,1
7,31,17277,1
7,31,17279,1
7,31,17280,1
7,31,17284,1
7,31,17287,1
7,31,17288,1
7,31,17292,2
7,31,17304,3
7,31,17314,1
7,31,17317,2
7,31,17322,5
7,31,17325,1
7,31,17327,1
7,31,17348,1
7,31,17353,1
7,31,17355,1
7,31,17357,1
7,31,17362,1
7,31,17363,4
7,31,17386,1
7,31,17392,1
7,31,17398,2
7,31,17400,2
7,31,17407,1
7,31,17412,2
7,31,17418,3
7,31,17422,1
7,31,17428,2
7,31,17433,2
7,31,17435,1
7,31,17439,1
7,31,17452,1
7,31,17461,1
7,31,17479,2
7,31,17480,4
7,31,17483,1
7,31,17489,2
7,31,17490,1
7,31,17491,1
7,31,17493,1
7,31,17527,2
7,31,17535,1
7,31,17540,1
7,31,17546,1
7,31,17556,1
7,31,17562,1
7,31,17570,10
7,31,17578,1
7,31,17610,1
7,31,17619,1
7,31,17620,1
7,31,17622,1
7,31,17624,2
7,31,17625,1
7,31,17648,1
7,31,17706,5
7,31,17709,1
7,31,17710,1
7,31,17717,4
7,31,17734,1
7,31,17754,4
7,31,17758,2
7,31,17760,1
7,31,17761,4
7,31,17777,1
7,31,17779,1
7,31,17781,1
7,31,17782,9
7,31,17787,3
7,31,17794,5
7,31,17806,4
7,31,17808,1
7,31,17809,1
7,31,17811,1
7,31,17818,4
7,31,17819,2
7,31,17824,2
7,31,17839,1
7,31,17846,4
7,31,17849,1
7,31,17852,1
7,31,17860,1
7,31,17861,1
7,31,17864,2
7,31,17865,3
7,31,17866,1
7,31,17873,1
7,31,17880,2
7,31,17885,1
7,31,17896,1
7,31,17906,3
7,31,17908,1
7,31,17909,1
7,31,17914,2
7,31,17916,1
7,31,17921,2
7,31,17923,1
7,31,17934,1
7,31,17946,1
7,31,17947,2
7,31,17955,3
7,31,17995,1
7,31,18008,1
7,31,18056,2
7,31,18059,1
7,31,18064,1
7,31,18070,3
7,31,18071,1
7,31,18079,1
7,31,18084,1
7,31,18096,1
7,31,18097,1
7,31,18113,1
7,31,18117,2
7,31,18120,1
7,31,18122,1
7,31,18123,1
7,31,18128,1
7,31,18130,4
7,31,18134,12
7,31,18150,1
7,31,18165,1
7,31,18169,1
7,31,18172,1
7,31,18175,7
7,31,18186,4
7,31,18187,1
7,31,18191,3
7,31,18192,2
7,31,18194,2
7,31,18195,1
7,31,18196,3
7,31,18200,1
7,31,18201,4
7,31,18202,1
7,31,18206,6
7,31,18218,1
7,31,18220,1
7,31,18223,1
7,31,18241,1
7,31,18243,1
7,31,18248,1
7,31,18251,1
7,31,18253,1
7,31,18254,1
7,31,18255,1
7,31,18259,1
7,31,18260,1
7,31,18265,1
7,31,18270,1
7,31,18273,2
7,31,18279,2
7,31,18295,9
7,31,18298,5
7,31,18300,1
7,31,18309,1
7,31,18312,2
7,31,18313,1
7,31,18315,2
7,31,18318,1
7,31,18324,1
7,31,18328,1
7,31,18329,2
7,31,18332,1
7,31,18333,1
7,31,18336,2
7,31,18337,1
7,31,18338,2
7,31,18339,2
7,31,18344,2
7,31,18349,1
7,31,18350,1
7,31,18352,1
7,31,18358,1
7,31,18361,1
7,31,18364,4
7,31,18369,1
7,31,18377,1
7,31,18378,2
7,31,18379,1
7,31,18380,1
7,31,18384,3
7,31,18399,1
